202	1.0
203	0.7095
204	1.0
205	1.0
206	1.0
207	1.0
208	1.0
209	1.0
210	0.8113
211	1.0
212	1.0
213	1.0
214	1.0
215	1.0
216	1.0
217	1.0
218	1.0
219	0.8705
220	1.0
221	1.0
222	0.7194
223	1.0
224	1.0
225	1.0
226	1.0
227	1.0
228	1.0
229	0.6986
230	1.0
231	1.0
232	1.0
233	0.7482
234	1.0
235	1.0
236	1.0
237	1.0
238	0.836
239	0.6699
240	1.0
241	1.0
242	1.0
243	1.0
244	1.0
245	1.0
246	1.0
247	0.7392
248	0.8173
249	1.0
250	0.7184
251	1.0
252	0.7416
253	0.7992
254	1.0
255	1.0
256	0.5931
257	1.0
258	0.7701
259	1.0
260	1.0
261	1.0
262	1.0
263	1.0
264	1.0
265	0.7127
266	1.0
267	1.0
268	1.0
269	1.0
270	1.0
271	1.0
272	1.0
273	1.0
274	1.0
275	1.0
276	1.0
277	0.8248
278	0.7495
279	0.7562
280	1.0
281	1.0
282	1.0
283	1.0
284	0.833
285	1.0
286	1.0
287	0.8443
288	0.7506
289	1.0
290	0.8748
291	1.0
292	1.0
293	1.0
294	0.7286
295	1.0
296	1.0
297	1.0
298	1.0
299	1.0
300	1.0
301	1.0
302	0.8613
303	0.8219
304	1.0
305	1.0
306	1.0
307	1.0
308	0.7781
309	1.0
310	1.0
311	1.0
312	0.7618
313	0.8361
314	1.0
315	1.0
316	1.0
317	1.0
318	1.0
319	0.8568
320	1.0
321	1.0
322	0.8248
323	1.0
324	1.0
325	1.0
326	1.0
327	1.0
328	1.0
329	1.0
330	1.0
331	1.0
332	1.0
333	1.0
334	0.909
335	1.0
336	1.0
337	0.7363
338	0.7572
339	1.0
340	1.0
341	0.7
342	1.0
343	1.0
344	1.0
345	0.6787
346	1.0
347	1.0
348	1.0
349	1.0
350	1.0
351	1.0
352	1.0
353	1.0
354	1.0
355	1.0
356	1.0
357	1.0
358	1.0
359	1.0
360	0.6826
361	1.0
362	1.0
363	0.7179
364	1.0
365	1.0
366	1.0
367	1.0
368	0.8893
369	1.0
370	1.0
371	0.6612
372	1.0
373	0.8287
374	1.0
375	1.0
376	0.7718
377	1.0
378	1.0
379	1.0
380	0.6256
381	1.0
382	1.0
383	0.8459
384	0.7846
385	0.7035
386	1.0
387	1.0
388	1.0
389	1.0
390	1.0
391	1.0
392	0.7749
393	1.0
394	0.786
395	1.0
396	0.6213
397	1.0
398	1.0
399	1.0
400	1.0
401	1.0
402	1.0
403	1.0
404	1.0
405	0.8007
406	1.0
407	1.0
408	1.0
409	1.0
410	1.0
411	1.0
412	1.0
413	1.0
414	1.0
415	1.0
416	0.7599
417	1.0
418	1.0
419	1.0
420	1.0
421	1.0
422	1.0
423	1.0
424	1.0
425	1.0
426	1.0
427	1.0
428	1.0
429	1.0
430	0.7356
431	1.0
432	1.0
433	1.0
434	1.0
435	1.0
436	1.0
437	1.0
438	1.0
439	0.6479
440	0.8541
441	1.0
442	1.0
443	1.0
444	1.0
445	1.0
446	1.0
447	1.0
448	0.8949
449	0.7059
450	1.0
451	0.9188
452	1.0
453	1.0
454	1.0
455	0.9041
456	1.0
457	0.7274
458	1.0
459	1.0
460	1.0
461	1.0
462	1.0
463	1.0
464	1.0
465	1.0
466	1.0
467	1.0
468	1.0
469	0.726
470	1.0
471	0.7137
472	1.0
473	1.0
474	1.0
475	1.0
476	1.0
477	1.0
478	0.9083
479	1.0
480	1.0
481	1.0
482	1.0
483	0.7004
484	1.0
485	1.0
486	1.0
487	1.0
488	1.0
489	1.0
490	1.0
491	1.0
492	1.0
493	1.0
494	1.0
495	1.0
496	1.0
497	1.0
498	1.0
499	1.0
500	1.0
501	0.7634
502	1.0
503	1.0
504	1.0
505	1.0
506	1.0
507	1.0
508	0.8182
509	0.7449
510	1.0
511	1.0
512	1.0
513	1.0
514	1.0
515	1.0
516	0.7609
517	1.0
518	1.0
519	1.0
520	1.0
521	0.7506
522	1.0
523	1.0
524	0.6395
525	0.7471
526	1.0
527	1.0
528	0.8755
529	1.0
530	1.0
531	0.7767
532	1.0
533	1.0
534	1.0
535	1.0
536	1.0
537	1.0
538	1.0
539	1.0
540	0.7307
541	1.0
542	1.0
543	0.8795
544	1.0
545	1.0
546	0.6407
547	1.0
548	1.0
549	1.0
550	1.0
551	0.8927
552	1.0
553	0.7307
554	1.0
555	1.0
556	1.0
557	1.0
558	1.0
559	1.0
560	1.0
561	0.757
562	0.8909
563	1.0
564	1.0
565	0.6677
566	1.0
567	0.8642
568	1.0
569	1.0
570	0.7968
571	0.8528
572	1.0
573	1.0
574	1.0
575	0.8215
576	1.0
577	1.0
578	1.0
579	1.0
580	0.8691
581	0.8148
582	0.9086
583	0.824
584	1.0
585	1.0
586	1.0
587	1.0
588	1.0
589	1.0
590	0.8704
591	0.7222
592	1.0
593	1.0
594	1.0
595	1.0
596	0.7927
597	1.0
598	1.0
599	1.0
600	1.0
601	1.0
602	1.0
603	1.0
604	0.6827
605	0.7943
606	1.0
607	1.0
608	0.657
609	0.7375
610	0.6854
611	1.0
612	1.0
613	1.0
614	1.0
615	0.6355
616	1.0
617	1.0
618	1.0
619	1.0
620	0.7367
621	0.7118
622	1.0
623	1.0
624	0.6188
625	1.0
626	1.0
627	1.0
628	1.0
629	1.0
630	1.0
631	1.0
632	0.8401
633	1.0
634	0.7506
635	1.0
636	1.0
637	1.0
638	1.0
639	1.0
640	1.0
641	0.7342
642	1.0
643	1.0
644	1.0
645	1.0
646	1.0
647	1.0
648	0.6399
649	0.5712
650	1.0
651	0.7092
652	0.6674
653	0.8392
654	1.0
655	0.8656
656	1.0
657	0.797
658	1.0
659	1.0
660	1.0
661	1.0
662	1.0
663	1.0
664	1.0
665	1.0
666	1.0
667	1.0
668	0.751
669	1.0
670	0.679
671	1.0
672	1.0
673	1.0
674	1.0
675	1.0
676	1.0
677	0.661
678	1.0
679	1.0
680	0.5541
681	1.0
682	1.0
683	1.0
684	1.0
685	1.0
686	1.0
687	0.8086
688	1.0
689	1.0
690	1.0
691	1.0
692	0.8304
693	1.0
694	1.0
695	0.848
696	1.0
697	1.0
698	0.7932
699	0.8877
700	1.0
701	1.0
702	1.0
703	1.0
704	1.0
705	0.6383
706	1.0
707	1.0
708	1.0
709	0.7981
710	1.0
711	1.0
712	1.0
713	1.0
714	0.5499
715	1.0
716	1.0
717	1.0
718	1.0
719	1.0
720	0.8053
721	0.8873
722	1.0
723	1.0
724	1.0
725	0.6968
726	0.7361
727	1.0
728	0.8206
729	0.7668
730	1.0
731	1.0
732	1.0
733	0.8004
734	1.0
735	1.0
736	0.6597
737	1.0
738	1.0
739	1.0
740	0.7467
741	1.0
742	1.0
743	1.0
744	1.0
745	0.72
746	1.0
747	0.8448
748	1.0
749	1.0
750	1.0
751	1.0
752	1.0
753	1.0
754	1.0
755	1.0
756	1.0
757	1.0
758	1.0
759	0.7313
760	1.0
761	1.0
762	1.0
763	1.0
764	0.8519
765	1.0
766	1.0
767	0.7191
768	1.0
769	1.0
770	1.0
771	1.0
772	1.0
773	1.0
774	1.0
775	1.0
776	1.0
777	1.0
778	0.7842
779	1.0
780	0.7708
781	1.0
782	1.0
783	0.7482
784	1.0
785	1.0
786	1.0
787	1.0
788	1.0
789	0.5473
790	1.0
791	0.7199
792	1.0
793	1.0
794	1.0
795	1.0
796	0.8601
797	1.0
798	1.0
799	1.0
800	1.0
801	1.0
802	0.6515
803	1.0
804	1.0
805	1.0
806	1.0
807	0.7633
808	1.0
809	1.0
810	1.0
811	1.0
812	1.0
813	1.0
814	1.0
815	0.747
816	1.0
817	1.0
818	0.7938
819	1.0
820	1.0
821	1.0
822	0.8354
823	1.0
824	1.0
825	1.0
826	1.0
827	1.0
828	1.0
829	1.0
830	1.0
831	1.0
832	1.0
833	0.7588
834	1.0
835	1.0
836	1.0
837	1.0
838	1.0
839	1.0
840	0.7983
841	1.0
842	0.684
843	1.0
844	0.7332
845	1.0
846	1.0
847	1.0
848	1.0
849	1.0
850	1.0
851	1.0
852	1.0
853	1.0
854	1.0
855	0.8116
856	0.7208
857	1.0
858	1.0
859	1.0
860	1.0
861	1.0
862	1.0
863	1.0
864	1.0
865	1.0
866	1.0
867	0.8347
868	1.0
869	1.0
870	1.0
871	0.736
872	1.0
873	1.0
874	1.0
875	1.0
876	1.0
877	1.0
878	1.0
879	0.6456
880	0.7328
881	1.0
882	1.0
883	1.0
884	1.0
885	0.8398
886	1.0
887	1.0
888	1.0
889	1.0
890	0.8867
891	1.0
892	1.0
893	0.7751
894	1.0
895	1.0
896	1.0
897	1.0
898	1.0
899	0.7967
900	1.0
901	1.0
902	1.0
903	1.0
904	1.0
905	1.0
906	1.0
907	1.0
908	1.0
909	1.0
910	1.0
911	1.0
912	1.0
913	1.0
914	1.0
915	1.0
916	0.6726
917	0.78
918	1.0
919	0.7609
920	1.0
921	1.0
922	1.0
923	1.0
924	1.0
925	1.0
926	1.0
927	0.823
928	1.0
929	0.7571
930	0.7575
931	1.0
932	1.0
933	1.0
934	1.0
935	1.0
936	1.0
937	1.0
938	1.0
939	1.0
940	1.0
941	1.0
942	1.0
943	1.0
944	0.7878
945	1.0
946	1.0
947	1.0
948	1.0
949	1.0
950	1.0
951	0.6994
952	1.0
953	1.0
954	1.0
955	1.0
956	1.0
957	1.0
958	1.0
959	1.0
960	1.0
961	1.0
962	1.0
963	1.0
964	0.8091
965	1.0
966	1.0
967	0.7966
968	1.0
969	1.0
970	0.6969
971	1.0
972	1.0
973	1.0
974	1.0
975	1.0
976	1.0
977	0.7811
978	0.8122
979	1.0
980	0.8252
981	1.0
982	1.0
983	1.0
984	1.0
985	1.0
986	1.0
987	1.0
988	1.0
989	0.8112
990	1.0
991	1.0
992	1.0
993	0.7282
994	1.0
995	1.0
996	1.0
997	1.0
998	1.0
999	1.0
1000	0.3917
1001	0.2662
1002	0.5308
1003	0.4309
1004	0.3741
1005	0.5453
1006	0.4291
1007	0.3881
1008	0.4279
1009	0.5202
1010	0.4429
1011	0.3616
1012	0.4758
1013	0.5517
1014	0.3952
1015	0.5885
1016	0.4717
1017	0.2514
1018	0.3081
1019	0.5111
1020	0.373
1021	0.2875
1022	0.4787
1023	0.3459
1024	0.5026
1025	0.3207
1026	0.3971
1027	0.355
1028	0.3589
1029	0.1588
1030	0.5206
1031	0.4946
1032	0.4317
1033	0.5663
1034	0.528
1035	0.3829
1036	0.1972
1037	0.2697
1038	0.4354
1039	1.0
1040	0.3267
1041	0.2944
1042	0.4576
1043	0.1957
1044	0.4503
1045	0.3107
1046	0.4152
1047	0.434
1048	0.4
1049	0.3428
1050	0.3559
1051	0.2298
1052	0.4884
1053	0.4593
1054	0.4794
1055	0.3314
1056	1.0
1057	0.3189
1058	1.0
1059	0.4125
1060	0.1496
1061	1.0
1062	0.1674
1063	0.4279
1064	0.4063
1065	0.4015
1066	0.4331
1067	1.0
1068	0.3392
1069	0.2193
1070	0.389
1071	0.5602
1072	0.3667
1073	0.5481
1074	0.3074
1075	0.2055
1076	0.5833
1077	0.3443
1078	0.1752
1079	0.4633
1080	0.3685
1081	0.4338
1082	1.0
1083	0.3728
1084	0.434
1085	0.4037
1086	0.3818
1087	0.4639
1088	0.4223
1089	0.3262
1090	1.0
1091	0.4834
1092	0.3325
1093	0.4716
1094	0.4445
1095	0.3972
1096	0.4577
1097	0.4722
1098	0.2792
1099	0.4637
1100	0.2843
1101	0.4076
1102	1.0
1103	0.3532
1104	0.5044
1105	0.2404
1106	0.3978
1107	0.2948
1108	0.3746
1109	0.4008
1110	0.294
1111	0.3214
1112	0.5001
1113	0.4324
1114	0.2311
1115	0.2616
1116	0.2141
1117	0.3584
1118	0.2085
1119	0.2893
1120	0.4526
1121	0.3982
1122	0.4561
1123	0.4944
1124	0.5991
1125	0.4703
1126	0.3786
1127	0.306
1128	0.4205
1129	0.2924
1130	0.3827
1131	0.2563
1132	0.424
1133	0.3186
1134	0.2203
1135	0.4468
1136	0.323
1137	0.4858
1138	0.3611
1139	0.3287
1140	0.5475
1141	0.2495
1142	0.4198
1143	1.0
1144	0.1495
1145	0.3007
1146	0.2373
1147	0.4099
1148	0.3782
1149	0.2243
1150	0.544
1151	0.2178
1152	0.4834
1153	1.0
1154	0.4456
1155	0.3544
1156	1.0
1157	0.3753
1158	0.375
1159	0.4842
1160	1.0
1161	0.2863
1162	0.3667
1163	0.3981
1164	0.2762
1165	0.4235
1166	0.3292
1167	0.3616
1168	0.2823
1169	0.2871
1170	0.4967
1171	0.5016
1172	0.2855
1173	0.509
1174	0.4091
1175	0.4977
1176	1.0
1177	0.5261
1178	0.4085
1179	0.429
1180	0.4016
1181	0.4902
1182	0.3547
1183	0.4211
1184	0.3452
1185	0.3993
1186	0.4909
1187	0.3262
1188	0.2846
1189	0.587
1190	0.3983
1191	0.3262
1192	0.2416
1193	0.3477
1194	0.4779
1195	0.3069
1196	0.5217
1197	1.0
1198	0.4884
1199	0.4015
1200	0.3798
1201	0.3802
1202	0.2868
1203	1.0
1204	0.5759
1205	0.2034
1206	0.4208
1207	0.3501
1208	0.5247
1209	0.5612
1210	0.4116
1211	0.4075
1212	0.5021
1213	0.5415
1214	0.3651
1215	0.5495
1216	0.3811
1217	0.402
1218	0.4358
1219	0.3598
1220	0.3721
1221	0.2819
1222	0.2297
1223	0.4032
1224	0.3356
1225	1.0
1226	0.3833
1227	0.3294
1228	0.4282
1229	0.4969
1230	0.5127
1231	0.3575
1232	1.0
1233	0.4001
1234	0.3652
1235	0.3365
1236	0.2374
1237	0.4393
1238	0.5622
1239	0.5321
1240	0.4259
1241	0.4798
1242	1.0
1243	0.4354
1244	0.2133
1245	0.4867
1246	0.356
1247	0.3797
1248	0.2371
1249	0.5186
1250	0.2331
1251	0.3563
1252	0.2803
1253	0.6768
1254	0.3484
1255	0.4154
1256	1.0
1257	0.3917
1258	0.3712
1259	0.3942
1260	0.5216
1261	0.5213
1262	0.3697
1263	0.5401
1264	1.0
1265	0.3684
1266	0.3779
1267	0.4546
1268	0.3063
1269	0.2799
1270	1.0
1271	1.0
1272	0.4167
1273	0.2948
1274	0.4656
1275	0.5202
1276	0.3798
1277	0.3662
1278	1.0
1279	0.5951
1280	0.5472
1281	0.4239
1282	0.481
1283	0.5188
1284	0.4224
1285	0.4685
1286	0.6037
1287	0.3904
1288	0.3607
1289	0.3894
1290	1.0
1291	0.5229
1292	0.4848
1293	1.0
1294	0.3949
1295	0.2822
1296	0.303
1297	0.268
1298	0.3373
1299	0.3071
1300	0.1978
1301	0.5842
1302	0.3874
1303	0.3536
1304	0.4298
1305	0.5055
1306	0.4572
1307	0.395
1308	0.3345
1309	1.0
1310	0.7607
1311	0.3528
1312	0.3436
1313	0.2914
1314	0.5263
1315	1.0
1316	0.1132
1317	0.3519
1318	0.5665
1319	0.3628
1320	0.4191
1321	0.5009
1322	0.5881
1323	0.3849
1324	0.4144
1325	0.2577
1326	0.2159
1327	0.4902
1328	0.3312
1329	0.3571
1330	0.3814
1331	0.2504
1332	0.5034
1333	0.3755
1334	0.3158
1335	0.4712
1336	0.5801
1337	0.4319
1338	0.2947
1339	0.296
1340	0.3447
1341	0.4113
1342	0.253
1343	0.4358
1344	0.3627
1345	0.3026
1346	0.3914
1347	0.209
1348	0.1967
1349	0.4603
1350	0.2657
1351	0.1406
1352	0.2396
1353	0.4148
1354	0.3507
1355	0.4465
1356	0.291
1357	0.4583
1358	0.44
1359	0.4592
1360	0.4443
1361	0.2537
1362	0.3427
1363	0.5758
1364	0.3251
1365	1.0
1366	0.338
1367	0.4603
1368	0.4479
1369	0.397
1370	0.5276
1371	0.4552
1372	0.3938
1373	0.3944
1374	0.4046
1375	0.3685
1376	0.327
1377	0.4355
1378	0.3886
1379	0.489
1380	0.2153
1381	0.4414
1382	0.3766
1383	0.3919
1384	0.3094
1385	0.4463
1386	0.3916
1387	0.2747
1388	0.1903
1389	0.571
1390	0.3325
1391	0.3092
1392	0.3816
1393	0.4533
1394	0.2365
1395	0.3909
1396	0.2755
1397	0.4067
1398	0.3416
1399	1.0
1400	0.4001
1401	0.3519
1402	0.2903
1403	0.5223
1404	0.3221
1405	0.3481
1406	0.2945
1407	0.4192
1408	0.3504
1409	0.285
1410	0.3292
1411	0.469
1412	0.2391
1413	0.4103
1414	0.3996
1415	0.5368
1416	0.3809
1417	0.5121
1418	0.3962
1419	0.3969
1420	0.4028
1421	0.4298
1422	0.3756
1423	0.363
1424	0.2467
1425	0.583
1426	0.1013
1427	0.2988
1428	0.382
1429	0.3915
1430	0.4999
1431	0.3462
1432	1.0
1433	0.2606
1434	0.4435
1435	0.2673
1436	0.3318
1437	0.2044
1438	0.2769
1439	0.3692
1440	0.5621
1441	0.3971
1442	1.0
1443	1.0
1444	0.4079
1445	0.4438
1446	0.4649
1447	1.0
1448	0.4534
1449	0.3037
1450	0.4232
1451	0.4405
1452	1.0
1453	0.3707
1454	0.4643
1455	0.3781
1456	0.4087
1457	0.4155
1458	0.3905
1459	0.3311
1460	0.6057
1461	1.0
1462	0.442
1463	0.1731
1464	0.4915
1465	0.5319
1466	0.2636
1467	0.5153
1468	0.5233
1469	0.4513
1470	0.313
1471	0.4144
1472	0.3314
1473	0.4938
1474	0.4118
1475	1.0
1476	0.2027
1477	0.538
1478	0.3696
1479	1.0
1480	0.3958
1481	0.4654
1482	0.3132
1483	0.3103
1484	0.3105
1485	0.4938
1486	0.3018
1487	0.1416
1488	0.3908
1489	0.1762
1490	0.337
1491	0.4909
1492	0.4355
1493	1.0
1494	0.4672
1495	0.4226
1496	0.4301
1497	0.3981
1498	0.3983
1499	0.4849
1500	0.5062
1501	0.2818
1502	0.3336
1503	0.4088
1504	0.4671
1505	0.4872
1506	0.4065
1507	0.3906
1508	0.4149
1509	0.4973
1510	0.4376
1511	0.4119
1512	0.255
1513	0.4101
1514	0.3278
1515	0.4677
1516	0.5051
1517	0.53
1518	0.4748
1519	0.3314
1520	0.4012
1521	0.4242
1522	0.379
1523	0.2755
1524	0.3733
1525	0.2499
1526	0.5329
1527	0.2467
1528	0.3934
1529	0.5047
1530	0.2745
1531	0.4789
1532	0.2827
1533	0.353
1534	0.5342
1535	0.4829
1536	0.5677
1537	0.4234
1538	0.4684
1539	0.4265
1540	0.3692
1541	0.3784
1542	1.0
1543	0.5027
1544	0.5038
1545	0.319
1546	0.5305
1547	0.3834
1548	0.0693
1549	0.4409
1550	0.4889
1551	0.3519
1552	0.4684
1553	0.5192
1554	0.5675
1555	0.5301
1556	0.413
1557	0.3496
1558	0.6009
1559	0.4029
1560	0.4745
1561	0.4642
1562	0.4772
1563	0.3033
1564	0.3736
1565	0.3713
1566	0.4109
1567	0.5779
1568	0.3741
1569	0.4521
1570	0.4299
1571	0.4017
1572	0.2965
1573	0.3224
1574	1.0
1575	0.4756
1576	0.3785
1577	0.3428
1578	0.3468
1579	1.0
1580	0.5126
1581	0.3278
1582	0.2973
1583	0.4143
1584	0.5272
1585	0.3686
1586	0.2338
1587	0.6632
1588	0.3555
1589	0.3182
1590	1.0
1591	0.4048
1592	0.2585
1593	0.2034
1594	0.2983
1595	0.3233
1596	0.1839
1597	0.5032
1598	0.3004
1599	1.0
1600	0.2775
1601	0.2156
1602	1.0
1603	1.0
1604	0.3495
1605	0.4299
1606	1.0
1607	0.3383
1608	0.5581
1609	0.3546
1610	0.4848
1611	0.1841
1612	0.4284
1613	0.4547
1614	0.353
1615	0.4119
1616	0.4048
1617	0.4511
1618	0.4582
1619	0.6501
1620	0.3402
1621	0.3765
1622	0.4772
1623	0.4656
1624	0.4445
1625	0.5145
1626	0.2738
1627	0.5282
1628	0.4081
1629	0.4132
1630	0.2981
1631	0.4977
1632	0.4212
1633	0.3613
1634	0.3961
1635	0.5756
1636	0.3337
1637	0.4114
1638	0.3991
1639	0.3568
1640	0.3398
1641	0.5471
1642	0.4659
1643	0.2434
1644	0.2771
1645	0.5899
1646	0.2778
1647	0.306
1648	0.3209
1649	0.3106
1650	0.3745
1651	0.3615
1652	0.3129
1653	0.4369
1654	0.384
1655	0.5262
1656	0.464
1657	1.0
1658	0.2949
1659	0.4204
1660	0.2255
1661	0.3734
1662	0.4853
1663	0.4376
1664	0.4508
1665	0.3424
1666	0.4236
1667	0.5012
1668	0.3981
1669	1.0
1670	0.2969
1671	0.3842
1672	0.2912
1673	0.4494
1674	0.5749
1675	0.362
1676	0.3543
1677	1.0
1678	0.3144
1679	1.0
1680	0.5007
1681	0.448
1682	0.3904
1683	0.4328
1684	0.4863
1685	0.4324
1686	1.0
1687	0.4126
1688	0.4032
1689	0.4045
1690	0.3796
1691	0.4233
1692	0.3023
1693	0.3403
1694	0.4055
1695	0.5466
1696	0.3147
1697	0.3467
1698	1.0
1699	0.3886
1700	1.0
1701	0.3913
1702	0.4863
1703	0.4826
1704	0.4172
1705	0.2743
1706	0.5202
1707	0.3403
1708	0.3089
1709	0.5195
1710	1.0
1711	0.4553
1712	0.5248
1713	0.4218
1714	0.3767
1715	0.2532
1716	0.386
1717	0.4249
1718	0.3343
1719	0.4981
1720	0.2924
1721	0.3865
1722	0.3348
1723	0.2919
1724	0.262
1725	0.0967
1726	0.2551
1727	0.3627
1728	0.3293
1729	0.4836
1730	0.4701
1731	1.0
1732	0.5008
1733	0.3983
1734	0.4327
1735	0.3403
1736	0.5358
1737	0.4179
1738	0.2554
1739	0.3983
1740	0.3224
1741	0.2735
1742	0.4641
1743	0.2177
1744	0.2367
1745	0.3762
1746	0.5008
1747	0.4265
1748	0.4235
1749	0.4513
1750	0.5375
1751	0.3464
1752	0.3109
1753	0.4894
1754	0.3864
1755	0.3129
1756	0.3928
1757	0.3418
1758	0.4139
1759	0.5919
1760	0.384
1761	1.0
1762	0.4438
1763	0.2642
1764	0.5097
1765	0.447
1766	1.0
1767	0.3914
1768	0.4288
1769	1.0
1770	0.1999
1771	0.4243
1772	0.5427
1773	0.5758
1774	0.4417
1775	1.0
1776	0.47
1777	0.2017
1778	1.0
1779	0.4353
1780	1.0
1781	0.3497
1782	0.504
1783	0.1616
1784	0.2938
1785	0.3509
1786	0.4436
1787	0.5327
1788	0.3489
1789	0.4412
1790	0.3646
1791	0.1768
1792	0.3873
1793	1.0
1794	0.3401
1795	0.2157
1796	0.2137
1797	0.446
1798	0.4553
1799	0.4294
1800	0.2776
1801	0.3571
1802	1.0
1803	0.3884
1804	0.41
1805	0.4958
1806	0.326
1807	0.5616
1808	1.0
1809	0.4729
1810	0.4259
1811	0.3952
1812	0.2768
1813	0.2194
1814	0.3552
1815	0.3497
1816	0.3456
1817	0.45
1818	0.2554
1819	0.2086
1820	0.6074
1821	0.1925
1822	0.5179
1823	0.336
1824	0.4806
1825	1.0
1826	0.2849
1827	0.3027
1828	1.0
1829	0.3674
1830	0.3996
1831	0.3727
1832	0.518
1833	0.112
1834	0.2635
1835	0.2111
1836	0.5242
1837	0.5137
1838	0.3495
1839	0.4428
1840	0.4782
1841	0.479
1842	0.3959
1843	0.553
1844	0.4704
1845	0.4458
1846	0.2868
1847	0.6463
1848	0.4569
1849	0.5052
1850	0.4357
1851	1.0
1852	0.3426
1853	0.3456
1854	0.2853
1855	0.2004
1856	0.4586
1857	0.3039
1858	0.4379
1859	0.2327
1860	0.2485
1861	0.3706
1862	0.3237
1863	0.3178
1864	0.5038
1865	0.287
1866	0.2216
1867	0.3612
1868	0.5006
1869	0.3761
1870	0.2871
1871	0.3622
1872	0.5826
1873	0.3101
1874	0.4263
1875	0.4996
1876	1.0
1877	1.0
1878	0.4304
1879	0.5042
1880	0.3409
1881	0.4786
1882	0.5343
1883	0.3885
1884	0.4559
1885	0.2159
1886	0.2288
1887	0.3097
1888	0.6735
1889	0.5029
1890	1.0
1891	0.2685
1892	0.274
1893	0.5312
1894	0.5963
1895	0.4987
1896	0.5195
1897	0.4485
1898	0.3521
1899	0.3581
1900	0.3729
1901	0.1759
1902	0.2447
1903	0.3705
1904	0.5875
1905	0.3315
1906	0.3742
1907	0.4456
1908	0.396
1909	0.3678
1910	0.4092
1911	0.2025
1912	0.2868
1913	1.0
1914	1.0
1915	0.2451
1916	0.4784
1917	0.4137
1918	1.0
1919	0.4483
1920	0.4457
1921	0.4215
1922	0.4647
1923	0.5315
1924	1.0
1925	0.4449
1926	0.3111
1927	0.4584
1928	0.4325
1929	0.128
1930	0.3166
1931	0.3184
1932	0.4734
1933	1.0
1934	1.0
1935	0.3786
1936	0.358
1937	1.0
1938	0.451
1939	0.2544
1940	0.3971
1941	0.4846
1942	0.2813
1943	0.4546
1944	0.2782
1945	1.0
1946	0.4606
1947	0.3148
1948	0.2906
1949	0.3434
1950	0.2829
1951	0.4055
1952	0.3632
1953	0.359
1954	0.3622
1955	0.4419
1956	1.0
1957	0.2873
1958	0.424
1959	1.0
1960	0.3397
1961	0.4401
1962	0.2855
1963	0.6322
1964	1.0
1965	0.3738
1966	0.3264
1967	0.3597
1968	0.4662
1969	0.4524
1970	0.6007
1971	0.3002
1972	0.4514
1973	0.4721
1974	0.4229
1975	0.5273
1976	0.3994
1977	0.3084
1978	0.4986
1979	0.3238
1980	0.2135
1981	0.5284
1982	1.0
1983	0.4409
1984	0.3036
1985	0.3015
1986	0.4508
1987	0.3851
1988	0.3661
1989	0.5354
1990	0.2576
1991	0.3731
1992	1.0
1993	0.4716
